country,year,indicator,value,country_name,indicator_code,description,unit,frequency,transformation,source,retrieved_at
DEU,2020,EXPORTS_PERCENT_GDP,39.1198068808828,Germany,NE.EXP.GNFS.ZS,Exports of goods and services percentage of GDP,percent,annual,none,world_bank,2026-05-13T21:09:45.429605+00:00
DEU,2021,EXPORTS_PERCENT_GDP,42.5198379291429,Germany,NE.EXP.GNFS.ZS,Exports of goods and services percentage of GDP,percent,annual,none,world_bank,2026-05-13T21:09:45.429605+00:00
DEU,2022,EXPORTS_PERCENT_GDP,45.6284043425185,Germany,NE.EXP.GNFS.ZS,Exports of goods and services percentage of GDP,percent,annual,none,world_bank,2026-05-13T21:09:45.429605+00:00
DEU,2023,EXPORTS_PERCENT_GDP,42.9672624196847,Germany,NE.EXP.GNFS.ZS,Exports of goods and services percentage of GDP,percent,annual,none,world_bank,2026-05-13T21:09:45.429605+00:00
DEU,2024,EXPORTS_PERCENT_GDP,41.4340593720908,Germany,NE.EXP.GNFS.ZS,Exports of goods and services percentage of GDP,percent,annual,none,world_bank,2026-05-13T21:09:45.429605+00:00
DEU,2025,EXPORTS_PERCENT_GDP,,Germany,NE.EXP.GNFS.ZS,Exports of goods and services percentage of GDP,percent,annual,none,world_bank,2026-05-13T21:09:45.429605+00:00
DEU,1960,FDI_NET_INFLOWS,,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1961,FDI_NET_INFLOWS,,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1962,FDI_NET_INFLOWS,,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1963,FDI_NET_INFLOWS,,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1964,FDI_NET_INFLOWS,,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1965,FDI_NET_INFLOWS,,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1966,FDI_NET_INFLOWS,,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1967,FDI_NET_INFLOWS,,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1968,FDI_NET_INFLOWS,,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1969,FDI_NET_INFLOWS,,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1970,FDI_NET_INFLOWS,,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1971,FDI_NET_INFLOWS,0.43975074163459,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1972,FDI_NET_INFLOWS,0.63053208495959,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1973,FDI_NET_INFLOWS,0.525794354186783,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1974,FDI_NET_INFLOWS,0.487093756908346,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1975,FDI_NET_INFLOWS,0.140221164618744,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1976,FDI_NET_INFLOWS,0.253301614028303,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1977,FDI_NET_INFLOWS,0.15762177729685,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1978,FDI_NET_INFLOWS,0.215755630336026,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1979,FDI_NET_INFLOWS,0.195862853349524,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1980,FDI_NET_INFLOWS,-0.0195616251555118,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1981,FDI_NET_INFLOWS,-0.0517596560434494,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1982,FDI_NET_INFLOWS,0.0600783548795667,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1983,FDI_NET_INFLOWS,0.129003906469599,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1984,FDI_NET_INFLOWS,0.0811611119154106,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1985,FDI_NET_INFLOWS,0.0722381533959734,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1986,FDI_NET_INFLOWS,0.113516138662449,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1987,FDI_NET_INFLOWS,0.12434802891679,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1988,FDI_NET_INFLOWS,-0.107267491566471,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1989,FDI_NET_INFLOWS,0.368453283427039,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1990,FDI_NET_INFLOWS,0.143783444028002,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1991,FDI_NET_INFLOWS,0.252775606502016,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1992,FDI_NET_INFLOWS,-0.0998181254869771,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1993,FDI_NET_INFLOWS,0.0229759155079975,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1994,FDI_NET_INFLOWS,0.339343818597409,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1995,FDI_NET_INFLOWS,0.464347992938888,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1996,FDI_NET_INFLOWS,0.621987271355429,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1997,FDI_NET_INFLOWS,0.840026365692745,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1998,FDI_NET_INFLOWS,1.31356256260241,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1999,FDI_NET_INFLOWS,3.88620516447701,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2000,FDI_NET_INFLOWS,12.6085323042305,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2001,FDI_NET_INFLOWS,2.89610853662771,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2002,FDI_NET_INFLOWS,2.43861371432105,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2003,FDI_NET_INFLOWS,2.5802310174772,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2004,FDI_NET_INFLOWS,-0.715503012520614,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2005,FDI_NET_INFLOWS,2.06799391408494,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2006,FDI_NET_INFLOWS,2.87049561649648,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2007,FDI_NET_INFLOWS,1.4594247021417,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2008,FDI_NET_INFLOWS,0.81284475683707,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2009,FDI_NET_INFLOWS,1.63004671127687,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2010,FDI_NET_INFLOWS,2.48154528887853,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2011,FDI_NET_INFLOWS,2.55089499875415,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2012,FDI_NET_INFLOWS,1.8196411156431,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2013,FDI_NET_INFLOWS,1.76515036525359,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2014,FDI_NET_INFLOWS,0.437762571704246,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2015,FDI_NET_INFLOWS,1.82239938063641,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2016,FDI_NET_INFLOWS,1.64365840117303,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2017,FDI_NET_INFLOWS,2.88914588414184,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2018,FDI_NET_INFLOWS,4.00082875273687,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2019,FDI_NET_INFLOWS,1.9056930139782,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2020,FDI_NET_INFLOWS,4.48523547812751,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2021,FDI_NET_INFLOWS,2.93002168676674,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2022,FDI_NET_INFLOWS,2.07605246190373,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2023,FDI_NET_INFLOWS,1.69740103499567,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2024,FDI_NET_INFLOWS,1.01586176558023,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,2025,FDI_NET_INFLOWS,,Germany,BX.KLT.DINV.WD.GD.ZS,Foreign direct investment net inflows percentage GDP,percent,annual,none,world_bank,2026-05-13T21:09:52.489920+00:00
DEU,1960,GDP_GROWTH,,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1961,GDP_GROWTH,4.29843956416359,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1962,GDP_GROWTH,4.62347095715678,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1963,GDP_GROWTH,2.73529640413561,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1964,GDP_GROWTH,6.63946990966824,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1965,GDP_GROWTH,5.24416405342727,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1966,GDP_GROWTH,2.81218127523877,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1967,GDP_GROWTH,-0.330256485487652,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1968,GDP_GROWTH,5.66877305970866,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1969,GDP_GROWTH,7.41810275269879,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1970,GDP_GROWTH,5.1031445446857,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1971,GDP_GROWTH,3.13269976979846,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1972,GDP_GROWTH,4.30034129247663,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1973,GDP_GROWTH,4.77748690945469,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1974,GDP_GROWTH,0.890068699312494,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1975,GDP_GROWTH,-0.866738936529003,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1976,GDP_GROWTH,4.94925843456397,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1977,GDP_GROWTH,3.34721808033223,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1978,GDP_GROWTH,3.00849288842491,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1979,GDP_GROWTH,4.15036333786591,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1980,GDP_GROWTH,1.40882864441943,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1981,GDP_GROWTH,0.529240541969116,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1982,GDP_GROWTH,-0.394840735634787,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1983,GDP_GROWTH,1.57241014192158,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1984,GDP_GROWTH,2.82294783585535,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1985,GDP_GROWTH,2.32793520067574,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1986,GDP_GROWTH,2.28733925852798,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1987,GDP_GROWTH,1.4021515883601,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1988,GDP_GROWTH,3.70723567991882,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1989,GDP_GROWTH,3.89655170553733,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1990,GDP_GROWTH,5.25500610110028,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1991,GDP_GROWTH,5.10826150190911,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1992,GDP_GROWTH,2.01361340926105,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1993,GDP_GROWTH,-0.973033082340891,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1994,GDP_GROWTH,2.59685569693275,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1995,GDP_GROWTH,1.50499384201356,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1996,GDP_GROWTH,1.0378755674358,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1997,GDP_GROWTH,1.85432238398302,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1998,GDP_GROWTH,2.09561231172233,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1999,GDP_GROWTH,2.12957016297766,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2000,GDP_GROWTH,2.8765231247659,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2001,GDP_GROWTH,1.63614170690956,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2002,GDP_GROWTH,-0.228255715793637,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2003,GDP_GROWTH,-0.529801394291297,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2004,GDP_GROWTH,1.16208684507278,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2005,GDP_GROWTH,0.885485292551564,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2006,GDP_GROWTH,3.86668241523209,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2007,GDP_GROWTH,2.8891174138025,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2008,GDP_GROWTH,0.887902330743628,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2009,GDP_GROWTH,-5.54455451920674,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2010,GDP_GROWTH,4.13463778522758,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2011,GDP_GROWTH,3.75796884489337,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2012,GDP_GROWTH,0.463512036709204,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2013,GDP_GROWTH,0.396995583779145,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2014,GDP_GROWTH,2.18018602168017,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2015,GDP_GROWTH,1.66300602334775,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2016,GDP_GROWTH,2.22222216259371,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2017,GDP_GROWTH,2.797906720551,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2018,GDP_GROWTH,1.13569604599849,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2019,GDP_GROWTH,0.977734697038784,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2020,GDP_GROWTH,-4.13191443239947,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2021,GDP_GROWTH,3.90999994204108,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2022,GDP_GROWTH,1.8092581243061,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2023,GDP_GROWTH,-0.869647578573321,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2024,GDP_GROWTH,-0.495851897260366,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,2025,GDP_GROWTH,,Germany,NY.GDP.MKTP.KD.ZG,GDP growth annual percentage,percent,annual,none,world_bank,2026-05-13T21:09:18.331614+00:00
DEU,1960,GDP_PER_CAPITA,1162.12266831735,Germany,NY.GDP.PCAP.CD,GDP per capita current USD,USD,annual,log,world_bank,2026-05-13T21:09:18.908967+00:00
DEU,1961,GDP_PER_CAPITA,1315.90787834504,Germany,NY.GDP.PCAP.CD,GDP per capita current USD,USD,annual,log,world_bank,2026-05-13T21:09:18.908967+00:00
DEU,1962,GDP_PER_CAPITA,1430.52095516263,Germany,NY.GDP.PCAP.CD,GDP per capita current USD,USD,annual,log,world_bank,2026-05-13T21:09:18.908967+00:00
DEU,1963,GDP_PER_CAPITA,1502.15452905146,Germany,NY.GDP.PCAP.CD,GDP per capita current USD,USD,annual,log,world_bank,2026-05-13T21:09:18.908967+00:00
